"group","WATER_2006","APR_MAY_07","SUMMER_07"
4,113,20,99
4,62,9,37
1,31,9,20
2,42,8,28
1,38,11,22
4,33,10,18
4,42,11,31
4,26,6,33
4,99,0,54
4,92,28,69
1,23,6,13
2,68,16,64
4,107,34,71
4,170,62,116
4,191,54,112
4,116,31,69
4,92,32,65
3,56,10,19
2,28,11,25
4,136,48,65
2,31,9,24
4,213,42,162
4,239,58,138
4,25,10,17
4,27,10,16
2,63,21,43
4,86,5,11
4,151,37,57
4,45,11,20
4,119,22,96
2,22,6,9
4,49,16,32
4,148,38,166
3,51,14,27
4,38,14,51
3,96,19,61
4,108,36,130
3,186,82,132
4,24,11,23
1,30,17,22
2,91,21,66
4,28,15,19
3,76,22,26
4,34,9,16
4,75,22,113
4,34,9,20
4,29,6,20
4,33,5,4
2,53,19,44
4,25,9,15
4,39,11,27
4,40,9,23
4,32,8,19
4,36,9,15
4,69,18,44
4,99,20,60
4,119,15,84
4,58,17,27
2,60,16,25
4,43,14,33
4,144,39,93
4,24,9,14
4,44,11,20
4,99,24,54
4,26,6,21
1,28,8,19
4,57,20,54
4,26,10,18
4,46,15,32
4,23,4,14
4,43,3,32
4,48,6,13
4,32,7,14
4,52,16,31
3,73,28,57
4,283,72,119
1,29,10,16
4,74,16,35
4,35,12,22
2,44,14,32
3,67,20,44
4,231,40,172
4,205,32,98
4,145,48,47
4,76,13,24
4,32,9,23
4,28,7,12
4,96,16,47
2,91,22,30
4,50,11,37
4,41,19,29
2,60,17,40
4,29,11,30
4,36,10,25
3,56,7,43
3,32,12,21
4,175,43,200
4,150,41,104
2,128,33,78
2,172,39,84
4,100,21,42
4,49,15,34
3,42,12,17
4,72,14,49
4,37,9,18
4,30,10,19
2,116,34,93
4,312,107,234
1,24,10,22
4,30,18,29
4,63,35,46
3,187,36,97
4,49,16,29
4,140,29,69
3,50,15,29
4,28,6,18
4,129,30,84
2,32,11,30
4,41,10,24
1,36,15,19
4,114,30,75
2,24,13,16
1,31,8,15
4,34,10,22
3,50,12,6
1,23,8,13
4,54,20,37
4,54,13,30
3,136,34,79
4,65,17,45
4,128,29,86
4,29,8,17
1,107,40,76
3,78,32,60
1,63,61,94
4,156,52,125
4,49,16,28
2,33,10,15
4,93,10,82
4,78,23,45
4,122,17,67
2,168,34,153
2,29,16,25
4,32,13,23
4,57,20,41
4,49,7,14
3,101,20,14
4,48,12,51
4,62,17,31
3,38,11,20
4,58,9,58
4,80,26,57
2,25,8,20
1,28,11,18
4,31,11,19
4,33,11,29
1,37,14,31
4,57,21,62
2,54,25,107
4,45,11,38
4,27,8,24
2,41,12,23
1,35,12,32
4,80,24,65
4,340,43,164
4,35,14,22
4,31,5,11
4,57,14,32
4,47,23,35
1,51,14,97
4,27,15,31
3,39,11,15
4,40,10,27
4,113,31,58
4,26,9,5
4,112,22,75
3,73,10,60
1,128,35,59
4,24,7,16
3,27,5,11
1,44,14,26
4,28,16,44
4,26,12,26
2,550,100,322
4,58,20,38
1,90,24,48
4,26,12,26
4,40,11,31
4,51,11,32
4,65,17,42
4,73,16,49
4,32,11,31
4,32,10,19
4,171,28,105
4,80,11,47
4,59,73,44
4,30,11,22
4,82,14,54
4,36,8,17
4,39,8,25
4,53,23,39
4,116,77,100
4,43,10,9
1,105,24,65
4,32,11,19
4,28,9,19
2,26,8,19
3,35,11,24
4,28,7,21
4,24,10,15
1,34,17,52
3,24,6,13
4,23,6,10
1,43,15,29
2,24,8,17
4,38,0,1
4,27,9,13
3,30,11,13
1,52,10,23
2,42,9,17
4,32,13,17
4,51,14,36
3,77,0,12
4,126,28,59
3,26,9,16
3,24,9,3
4,60,19,54
4,35,18,22
4,87,14,46
3,23,8,14
1,33,7,36
4,54,24,44
1,40,16,37
4,48,13,30
2,55,12,27
4,66,14,33
3,155,26,100
4,303,69,121
4,66,19,38
4,28,11,19
3,30,10,19
2,35,13,22
4,51,9,17
4,82,31,46
4,27,21,21
1,81,23,40
4,33,11,22
4,35,8,18
4,24,4,16
3,111,16,52
4,63,11,46
3,54,16,33
2,38,8,23
4,156,24,60
4,60,24,32
4,133,55,205
3,44,14,19
4,24,8,15
4,37,13,20
4,24,7,18
4,60,12,35
2,40,9,13
4,34,7,13
3,63,20,35
4,325,87,159
3,39,12,32
2,70,27,54
1,37,7,15
4,38,14,18
4,43,9,24
4,30,21,22
1,111,41,91
3,103,15,59
1,55,14,11
4,61,18,87
4,77,0,30
1,109,34,74
3,69,32,46
1,28,8,15
4,106,23,69
4,48,15,21
1,35,13,29
4,110,8,74
4,54,17,32
4,51,13,30
4,180,42,51
4,85,31,59
4,148,30,92
4,113,21,103
4,35,11,22
4,31,13,24
1,123,4,12
4,65,27,59
4,25,8,19
1,100,35,117
4,43,14,29
4,36,8,22
3,42,9,22
4,98,3,25
4,32,18,18
4,113,21,47
4,130,36,51
4,70,36,44
4,55,17,31
4,48,0,18
1,46,11,23
4,24,9,20
4,105,41,56
4,65,11,42
4,127,38,85
4,105,37,64
2,39,11,28
3,129,25,86
4,25,7,21
4,87,13,26
4,61,17,37
4,32,9,19
4,95,25,50
4,81,17,62
4,29,7,13
4,33,8,22
4,40,10,36
4,28,8,16
4,128,18,201
4,98,16,30
4,273,52,209
3,100,26,66
4,103,35,66
3,102,40,56
4,182,50,113
1,99,39,63
4,79,19,95
1,27,8,18
4,31,11,23
4,69,20,35
3,27,10,15
4,125,26,51
4,25,11,16
1,55,10,22
4,23,4,10
4,74,24,32
2,25,7,3
4,27,8,18
4,41,14,31
4,64,16,45
3,61,17,30
4,150,23,69
1,100,22,45
4,129,34,56
4,91,21,75
4,112,30,8
4,33,10,14
4,31,12,22
1,25,12,17
4,211,52,104
4,69,7,19
4,42,12,29
4,176,44,139
3,44,2,10
4,51,11,37
4,48,17,35
2,38,9,28
1,446,90,168
4,32,10,16
4,87,28,65
4,56,15,29
3,210,15,54
4,150,41,72
4,63,14,26
3,119,37,107
4,44,27,40
4,44,21,33
4,37,11,18
4,67,34,38
3,68,16,48
2,89,14,62
3,280,111,270
4,57,17,33
4,28,10,15
4,35,7,17
1,33,7,17
4,31,20,30
4,25,8,18
4,148,47,50
4,102,30,117
4,34,9,23
3,45,16,27
4,39,9,20
3,40,11,24
4,38,11,19
2,49,8,19
1,58,10,14
4,32,15,136
4,142,39,57
3,35,9,21
4,55,17,21
4,41,14,30
4,41,7,18
1,62,21,34
4,45,0,12
3,23,10,31
3,97,23,42
4,59,21,54
1,175,33,80
1,50,15,32
4,41,7,15
1,126,26,107
4,73,22,45
3,28,8,16
4,89,18,37
3,96,29,42
4,68,14,40
4,37,14,25
2,27,6,13
4,59,3,7
4,37,9,18
4,48,12,21
4,47,13,0
4,50,4,18
4,75,15,50
3,46,13,27
4,48,14,26
1,25,9,20
4,118,38,70
4,45,24,23
4,53,9,25
4,42,12,24
3,40,13,29
4,298,65,237
2,74,8,41
4,40,5,10
4,32,4,7
4,31,11,19
2,27,9,17
4,187,62,87
4,68,28,53
4,155,72,89
3,61,11,34
4,35,10,38
1,43,18,10
4,36,11,21
2,41,13,27
1,78,15,18
4,192,45,83
1,26,10,19
4,34,9,11
1,52,14,15
4,30,8,12
4,286,78,171
2,131,29,104
4,79,28,40
1,66,24,41
4,34,9,22
4,25,7,17
4,35,9,23
4,176,33,124
4,50,21,31
4,66,37,55
4,42,12,19
4,187,7,59
4,41,14,30
4,186,36,121
2,29,7,14
3,100,18,63
2,65,22,40
4,26,16,42
4,48,28,66
3,87,16,35
2,57,16,35
4,26,8,16
4,82,20,16
4,44,15,36
4,43,15,30
3,43,14,26
3,42,21,44
4,35,13,29
3,31,11,18
4,33,8,18
4,103,14,152
4,50,7,16
4,34,12,26
4,27,11,22
1,66,15,53
4,42,5,11
4,192,53,95
3,31,10,17
3,44,14,24
4,79,45,37
4,73,24,61
2,46,12,43
4,44,22,44
4,47,12,25
3,35,9,23
3,39,13,31
4,103,13,24
3,48,10,25
4,96,17,62
4,45,12,16
4,70,26,40
2,35,13,22
4,77,43,57
4,41,15,36
4,38,15,38
4,65,12,37
4,53,22,53
4,92,30,55
4,46,22,44
4,131,35,78
4,38,17,29
4,77,27,60
4,52,14,34
2,33,27,21
4,41,11,31
4,35,19,25
1,129,23,69
2,80,24,66
3,102,27,41
1,239,60,107
2,39,11,24
2,43,8,17
4,155,45,67
1,33,21,85
1,138,19,69
1,40,10,29
1,36,11,29
4,93,18,70
4,86,20,32
4,89,14,82
3,29,12,19
3,50,15,25
4,84,18,22
4,108,33,94
4,141,30,76
2,166,36,60
4,39,13,25
4,201,10,26
4,38,10,21
4,27,9,18
4,28,7,20
3,36,10,24
4,117,10,104
4,115,23,90
4,79,8,67
4,33,12,20
4,27,7,11
2,48,15,24
1,93,37,53
3,35,16,20
2,85,14,49
3,64,16,44
3,32,10,32
4,72,20,57
4,67,12,32
4,37,7,26
4,131,17,89
4,42,15,31
4,101,42,55
4,32,8,18
4,48,14,28
2,37,26,21
4,77,16,48
4,29,16,34
2,424,75,202
3,39,13,30
4,29,11,25
4,25,20,29
4,32,8,12
4,48,42,60
4,67,22,60
3,54,20,36
4,49,16,27
4,25,9,17
4,82,20,50
4,27,10,21
4,39,10,21
4,29,10,18
2,42,12,28
4,27,9,20
4,40,13,22
4,43,14,29
2,84,14,60
2,34,12,24
4,28,7,15
4,88,25,54
4,47,22,52
4,41,13,21
1,155,28,99
3,127,28,67
4,31,16,41
4,77,28,50
4,42,15,18
1,41,14,27
2,29,10,29
4,68,23,43
4,31,14,16
4,62,19,30
4,28,13,1
4,26,23,18
4,107,28,93
4,102,26,80
4,25,16,38
4,234,62,96
4,206,88,177
4,32,11,16
4,47,4,28
4,92,36,30
4,35,7,24
3,40,10,25
4,51,15,29
4,130,15,78
4,133,26,75
4,131,44,106
4,72,32,50
4,35,10,9
1,26,8,14
4,52,17,33
4,57,12,29
1,59,17,33
4,31,8,15
3,57,9,22
3,58,23,34
4,141,52,82
4,49,28,36
4,128,34,73
4,35,14,22
1,33,11,20
4,25,9,15
4,35,14,65
1,90,22,50
4,46,13,28
4,28,8,17
4,40,20,20
2,57,19,36
1,109,21,80
2,73,30,42
4,51,22,37
4,30,5,13
4,34,15,41
3,51,22,38
1,42,5,12
1,23,2,10
1,30,17,16
4,54,15,28
3,48,17,27
4,41,6,14
1,53,22,13
1,68,18,47
2,26,9,20
1,103,15,59
3,100,33,73
4,72,22,39
4,75,9,56
4,108,29,49
2,83,33,85
4,60,7,22
4,57,21,31
1,181,24,112
1,119,39,109
4,77,18,40
4,34,14,28
1,65,23,41
1,65,20,50
4,120,29,87
1,35,14,25
1,31,8,12
4,43,25,43
4,65,7,59
4,82,17,51
1,32,8,18
4,99,20,28
4,95,24,83
3,53,13,27
4,26,8,17
4,63,18,44
4,280,34,126
2,55,11,34
4,26,4,0
4,83,21,54
4,60,5,67
4,55,18,23
4,34,13,21
2,23,7,17
4,35,10,23
3,40,8,19
4,52,12,40
1,80,19,44
4,64,14,35
1,52,13,24
1,26,7,9
1,43,17,35
4,35,2,8
4,46,15,33
2,27,8,17
4,30,9,20
4,26,8,19
4,29,6,19
4,35,9,21
1,95,24,58
2,42,10,26
4,28,8,16
3,96,29,64
4,51,15,39
4,165,34,147
4,147,14,65
4,29,10,26
4,28,8,14
4,34,11,24
4,46,13,28
3,27,9,18
4,78,25,25
4,61,10,39
2,157,41,75
3,51,11,39
4,171,0,0
4,74,32,51
3,118,42,66
3,76,16,62
2,33,9,20
3,49,13,30
3,92,10,16
4,103,18,39
4,107,34,68
1,39,12,30
2,28,12,32
4,25,7,16
1,31,11,31
3,40,14,23
4,51,17,30
4,35,14,21
4,25,6,49
1,123,30,74
4,59,16,35
4,80,12,27
4,60,16,31
4,127,41,92
4,26,6,20
4,70,18,51
4,71,23,63
2,51,11,34
1,65,14,18
4,54,24,44
4,26,7,13
4,27,10,22
4,31,11,18
3,108,8,66
4,74,18,38
1,45,16,31
1,38,5,10
4,51,27,75
1,69,29,24
4,187,41,71
1,50,19,18
2,58,12,29
4,31,11,21
4,64,27,51
2,73,22,1
4,24,5,11
3,132,52,68
2,60,19,41
4,68,33,74
4,24,0,4
4,48,14,23
4,33,9,17
4,47,17,33
4,116,27,66
4,72,13,43
3,24,5,14
4,128,45,48
4,37,11,42
4,71,21,57
4,66,23,3
2,79,2,26
2,194,78,62
4,53,23,50
4,48,9,22
2,102,33,51
2,38,8,14
4,134,21,194
1,182,29,102
4,58,14,27
4,95,24,53
2,168,29,81
4,68,11,12
4,55,10,22
2,33,16,34
4,25,14,37
4,71,12,35
4,21,8,23
4,52,16,35
4,71,17,42
4,70,10,33
4,59,22,44
4,33,15,44
4,128,35,85
4,27,8,22
4,26,9,18
3,36,11,18
2,62,13,26
4,37,2,11
1,25,31,36
4,31,17,19
4,43,11,25
4,72,7,44
4,43,7,22
4,117,35,78
4,37,11,26
4,97,4,55
4,67,25,51
3,25,8,18
1,41,10,33
2,79,27,50
1,100,27,64
3,132,21,35
1,171,51,129
3,93,40,61
4,26,9,16
1,115,16,68
4,41,12,23
2,38,10,16
4,37,18,33
1,43,17,51
4,51,14,41
3,53,24,32
4,35,8,11
4,52,14,32
4,27,10,24
4,38,3,2
4,72,13,25
4,52,18,40
4,57,45,49
2,21,6,16
4,78,34,76
4,152,40,85
3,85,17,47
4,24,10,24
3,173,60,110
4,32,8,22
3,92,27,53
4,41,22,24
3,48,14,27
2,46,12,33
4,80,20,210
3,166,44,103
4,77,11,40
2,30,26,39
4,32,11,17
4,230,32,66
3,92,15,64
4,71,26,48
4,109,41,69
4,108,32,61
3,108,38,75
3,25,10,19
1,29,8,12
4,107,32,41
2,47,12,27
4,43,15,39
4,45,5,10
4,186,13,44
3,82,20,39
2,43,8,23
4,43,15,29
1,36,12,26
3,50,16,36
4,81,17,71
4,37,13,33
2,30,13,40
4,30,10,21
1,161,18,64
2,108,22,93
4,315,63,134
4,94,16,33
4,29,2,4
1,55,20,24
4,29,10,27
4,33,13,20
2,76,23,43
4,31,7,18
2,42,17,26
4,94,27,44
4,32,7,12
4,42,13,18
4,201,48,100
4,46,13,27
4,123,33,56
2,26,5,9
4,80,16,56
4,40,10,23
4,125,1,1
4,25,14,71
4,24,11,15
4,70,22,38
3,338,79,120
4,227,44,226
4,302,68,174
1,38,14,32
4,25,10,11
2,43,11,24
4,34,2,0
4,46,19,30
4,31,13,32
4,36,11,18
1,42,12,28
3,34,12,18
3,41,14,24
4,28,12,15
4,26,9,24
4,70,17,43
3,94,16,54
4,125,41,68
2,30,4,104
4,77,28,28
4,49,19,28
4,63,14,52
2,37,13,30
4,110,40,63
3,136,56,129
2,45,12,22
4,82,22,35
4,60,10,20
4,72,16,58
4,66,15,50
2,133,5,11
4,39,13,29
4,40,14,23
1,35,7,25
1,44,11,23
4,45,16,37
3,66,16,67
3,24,0,4
4,85,19,47
2,51,13,93
4,36,12,19
3,35,10,75
4,45,10,28
4,101,19,68
4,44,16,25
1,39,18,20
4,66,17,13
4,47,16,25
2,35,16,24
4,25,10,19
4,52,14,29
4,50,6,39
2,85,22,27
4,40,12,21
4,29,7,21
4,27,7,18
2,53,7,27
2,27,33,21
4,41,12,27
4,147,25,82
4,37,10,27
4,53,26,33
4,67,11,31
4,41,7,30
1,26,18,19
4,61,9,63
2,29,10,20
4,47,0,0
4,397,40,191
2,34,10,17
1,28,9,22
4,41,11,30
2,39,15,25
4,92,12,140
4,47,17,31
3,85,18,34
2,90,24,56
4,76,16,49
1,28,9,15
4,148,39,92
4,28,8,31
3,39,15,21
4,25,8,23
1,37,11,23
4,71,10,25
4,44,3,9
1,153,58,83
3,37,14,23
4,34,10,19
4,36,6,23
4,31,9,23
3,24,9,15
4,43,14,27
4,34,11,21
3,33,10,24
4,38,15,27
1,35,11,19
4,37,13,56
4,128,60,46
4,34,11,21
4,139,34,51
4,49,16,35
4,40,17,60
3,38,6,16
4,24,4,12
4,33,10,20
4,44,17,32
1,28,10,17
1,27,11,21
4,31,9,17
3,146,27,47
2,26,1,2
4,128,22,36
3,48,15,24
2,58,16,38
4,47,13,17
4,57,17,31
1,34,11,20
4,44,8,28
4,42,13,28
2,183,41,144
1,87,10,40
1,59,20,41
4,64,23,38
4,57,11,39
4,81,28,47
4,87,21,61
4,59,12,39
4,34,12,28
1,42,6,31
1,79,14,36
4,52,15,32
4,51,15,20
4,25,3,11
4,105,21,60
4,73,24,57
4,55,20,31
2,43,14,25
3,29,14,17
4,34,10,25
4,108,7,41
4,75,20,54
4,32,14,61
1,61,10,40
4,40,11,20
1,67,28,51
1,54,13,20
4,32,12,25
4,73,19,28
4,39,10,23
4,29,9,12
2,30,11,31
1,51,13,69
4,101,45,28
3,113,36,91
4,74,23,42
4,35,10,20
4,39,10,20
4,47,10,24
1,52,7,39
4,129,22,74
4,158,27,151
4,159,36,143
1,53,9,26
4,125,47,76
4,193,66,109
4,161,9,107
4,32,10,23
4,28,8,10
4,37,16,23
4,61,19,38
4,37,13,28
4,32,11,26
4,65,29,45
4,111,26,49
1,101,36,87
4,69,27,45
1,122,26,63
4,46,10,27
4,40,9,21
2,32,0,5
3,38,15,38
4,28,6,12
4,54,13,26
4,35,8,17
4,91,23,54
4,87,17,28
2,97,36,68
3,70,25,36
4,30,6,13
4,37,23,28
4,150,30,99
4,52,17,35
4,34,11,22
1,39,10,22
4,66,12,20
3,31,12,3
4,38,12,19
4,23,8,17
4,35,4,16
3,51,14,31
1,54,6,26
1,63,44,50
1,108,42,74
4,48,13,25
4,53,7,30
1,101,24,49
1,58,26,60
4,29,6,18
2,23,5,7
3,64,20,39
2,52,14,35
4,61,19,60
4,32,10,21
2,31,9,18
4,34,9,16
1,48,15,20
2,147,41,66
2,227,50,143
4,118,31,68
4,90,24,71
2,150,27,129
4,150,40,106
4,74,16,39
4,62,9,38
1,23,9,18
4,40,15,30
4,201,75,136
4,56,5,15
4,86,27,39
4,58,22,38
4,100,36,77
3,41,9,23
4,167,37,80
3,65,30,45
1,31,19,40
4,37,13,26
2,61,14,32
4,56,15,35
4,64,33,40
4,92,33,79
1,90,16,43
4,123,48,79
4,29,9,13
4,64,14,44
4,98,41,64
4,109,16,70
4,107,39,81
4,44,15,28
4,33,10,25
4,36,12,23
4,56,18,43
4,24,9,15
4,23,8,29
4,29,9,14
4,154,34,106
4,41,14,26
2,24,9,13
4,23,6,18
2,115,17,50
2,72,16,45
2,181,38,102
4,43,12,35
4,39,11,27
1,103,23,80
2,32,0,20
4,23,12,13
2,83,20,29
4,73,13,13
4,57,46,33
4,50,5,43
2,52,21,45
4,66,30,32
1,75,21,34
4,26,7,22
3,118,20,86
4,88,12,41
4,41,14,27
4,48,13,27
4,77,11,75
3,35,17,19
3,44,35,28
2,32,6,18
4,77,12,64
4,66,46,45
2,280,57,163
4,198,76,185
1,41,10,31
1,26,2,12
4,38,11,39
4,125,23,107
2,109,16,42
4,81,11,35
4,51,14,87
4,44,11,32
2,97,21,37
4,34,12,27
4,47,19,45
1,58,10,30
1,26,6,17
4,28,9,9
4,42,9,29
3,30,11,21
4,26,10,26
4,126,14,23
2,72,17,50
4,115,36,94
4,91,7,42
4,129,60,119
3,45,13,21
4,32,9,21
4,32,16,22
4,73,26,55
4,29,20,38
3,60,24,47
4,42,8,36
1,55,7,43
1,52,15,43
4,45,8,23
4,29,10,16
2,40,14,38
4,31,13,19
4,31,12,24
4,71,36,67
2,32,9,42
4,99,14,45
4,53,12,29
1,155,47,64
1,24,10,17
4,51,12,29
4,71,13,41
4,53,18,24
4,38,11,36
4,49,9,93
3,43,12,30
4,28,7,18
2,41,13,29
3,50,10,21
1,29,10,25
2,35,13,27
4,111,27,79
4,167,22,53
1,46,14,27
4,38,9,33
2,101,30,27
4,90,7,28
4,35,13,23
4,90,14,39
4,79,2,26
2,59,13,33
4,80,23,79
4,174,23,92
4,167,45,92
1,28,8,12
3,28,8,30
2,38,15,23
4,101,32,65
2,25,8,17
4,128,22,66
4,51,18,26
4,60,19,30
4,123,37,66
2,130,47,66
4,89,21,60
4,42,14,27
1,25,12,19
4,46,14,29
2,73,19,53
4,25,3,13
4,42,10,20
4,27,7,21
4,57,21,38
4,67,21,12
4,86,48,37
4,145,10,16
2,159,15,95
4,50,12,27
1,214,51,192
1,58,11,22
1,107,31,58
1,40,11,24
1,33,12,8
3,53,16,30
4,38,18,14
3,35,11,17
4,43,18,32
4,47,17,33
4,34,11,26
4,34,11,25
1,279,120,142
4,76,21,38
4,79,6,18
4,136,31,69
3,39,13,26
3,64,18,37
4,33,11,25
4,38,12,37
4,28,13,23
4,25,9,17
4,28,6,21
4,25,7,13
4,58,21,42
2,36,12,8
3,64,8,26
4,50,15,36
4,69,31,40
3,78,23,47
1,56,13,21
2,49,12,28
4,93,49,106
4,55,29,36
4,48,19,33
2,27,8,17
4,29,9,14
4,167,56,131
4,118,25,69
1,41,13,30
4,90,15,49
4,134,19,19
4,82,26,44
4,28,10,17
4,38,1,40
4,48,12,27
2,71,23,43
3,71,26,24
4,99,41,70
4,90,33,71
4,41,14,31
3,30,0,2
3,35,28,21
4,40,12,26
4,24,5,11
4,31,11,19
3,29,12,22
4,46,11,17
4,69,25,38
2,34,11,38
4,54,13,25
3,78,18,47
4,21,4,6
3,76,35,36
4,51,18,78
3,49,19,29
2,47,12,17
3,95,30,64
4,60,15,31
4,38,12,36
4,37,10,19
4,36,11,27
3,42,16,36
4,229,38,145
4,47,19,31
1,33,8,23
1,50,14,26
4,37,12,23
4,40,14,26
4,46,11,20
4,29,3,16
4,39,17,31
1,53,17,33
4,63,16,83
4,30,8,25
4,66,14,29
4,36,18,33
4,27,9,18
4,52,9,16
4,37,17,28
4,58,17,37
4,40,17,43
4,85,6,11
4,28,12,26
4,49,15,42
4,26,9,20
4,40,36,32
1,38,11,34
4,130,26,59
1,37,8,32
2,48,13,27
4,47,14,29
4,42,11,24
4,32,7,22
3,300,35,202
3,54,6,16
4,65,18,35
4,66,18,57
4,41,17,31
4,62,19,34
4,31,38,18
4,30,11,19
1,25,8,17
3,104,31,83
4,168,17,52
4,48,14,34
4,84,9,46
2,32,3,9
4,72,9,116
4,68,19,43
3,119,20,17
4,29,11,22
4,24,7,14
4,77,21,44
4,117,21,100
4,23,6,20
2,27,8,16
4,110,29,74
4,24,0,2
4,90,15,29
3,34,9,22
4,31,10,19
4,28,10,20
4,33,12,30
4,56,15,23
4,36,13,28
4,128,18,62
1,55,27,26
4,74,18,50
1,41,12,23
4,26,12,19
4,32,4,6
4,40,10,22
4,24,6,12
4,43,15,28
4,65,17,29
4,58,7,19
4,142,29,81
1,31,0,4
4,48,16,34
1,46,16,38
4,192,33,147
4,51,11,28
4,64,17,40
4,28,12,20
4,62,19,44
4,71,18,48
3,37,11,31
2,51,12,27
3,57,22,29
4,130,61,62
4,26,11,20
4,46,0,0
1,113,40,65
4,32,7,15
4,26,10,23
3,103,14,48
4,68,10,16
4,82,30,61
4,35,11,22
4,142,26,41
4,58,17,40
4,32,7,21
2,52,14,41
4,26,12,24
1,129,28,90
1,57,12,14
4,63,21,49
3,24,6,13
4,36,8,25
4,42,13,25
4,26,5,15
4,23,14,25
4,56,13,44
4,58,10,14
2,210,92,150
4,111,29,73
4,38,7,18
4,37,12,24
4,37,9,22
4,28,6,8
4,175,42,81
4,49,9,12
4,43,14,21
4,24,6,11
4,63,21,47
3,92,18,123
2,39,23,33
2,41,19,16
4,26,7,13
4,35,12,25
2,46,15,32
4,50,14,28
4,27,4,4
4,65,16,33
4,53,28,32
4,50,16,30
4,89,9,42
4,70,20,39
1,68,10,28
4,125,16,34
4,76,29,23
4,162,48,119
3,115,12,53
1,32,18,41
3,33,5,16
4,86,7,24
2,58,14,35
2,29,11,21
3,30,7,23
4,88,20,46
1,60,22,42
4,104,16,53
4,69,25,55
1,27,7,14
4,32,12,52
1,46,11,30
1,23,10,18
4,73,38,65
4,82,5,2
1,49,20,31
4,30,11,23
1,121,37,74
3,36,11,16
4,40,13,27
4,45,8,18
4,36,6,28
4,44,13,29
4,33,8,13
4,51,13,32
4,37,10,34
1,45,27,0
3,136,25,95
4,52,21,48
2,37,18,37
4,63,24,39
3,96,18,37
4,87,34,49
4,23,10,21
1,22,8,6
4,48,11,37
4,33,11,26
4,27,22,15
4,147,29,111
3,82,34,51
4,29,18,28
4,40,10,20
4,25,8,12
1,41,19,38
4,46,14,35
4,34,13,24
1,71,26,62
3,28,5,13
3,34,11,20
4,41,6,16
2,37,14,21
3,51,9,86
4,73,23,45
2,36,7,14
4,95,0,16
1,55,10,24
4,36,6,22
4,51,8,40
4,64,25,54
4,61,16,40
4,34,11,16
4,38,8,26
4,29,9,17
2,39,11,26
1,70,21,41
4,33,14,33
4,58,19,36
4,66,9,31
4,51,18,37
1,40,15,36
3,60,15,29
2,32,9,16
2,68,21,38
4,76,18,57
1,97,31,49
4,53,17,42
4,62,23,66
2,99,8,25
4,34,11,34
2,76,10,36
1,75,28,66
4,68,20,35
4,36,13,23
4,38,12,21
4,53,18,32
4,40,11,30
4,25,10,11
4,29,20,72
4,26,2,12
1,38,13,25
2,37,9,22
4,48,12,31
4,31,6,16
4,96,34,68
4,42,7,36
1,21,2,16
4,45,13,22
4,27,11,21
4,71,20,37
3,215,55,109
1,112,36,61
4,55,10,23
4,114,27,78
4,30,9,16
3,115,56,66
4,87,19,45
4,97,4,21
3,74,27,40
4,29,11,17
4,112,14,82
4,48,27,40
4,61,13,30
4,106,30,55
4,94,17,46
3,24,4,7
4,87,24,56
4,39,12,20
4,40,13,29
4,79,12,51
4,80,9,18
4,58,16,31
4,28,11,23
4,73,30,38
3,29,10,18
2,30,11,25
4,68,33,57
4,41,11,23
1,41,5,12
4,43,6,13
3,23,8,16
4,28,9,22
3,50,8,18
4,30,9,19
3,35,13,21
4,49,6,13
3,97,37,52
4,26,10,23
4,216,62,106
4,38,10,24
4,98,15,46
1,110,30,72
4,27,5,12
2,30,11,15
4,43,19,27
4,47,12,34
4,28,12,23
4,45,17,37
3,36,11,34
3,31,13,28
4,43,10,24
4,23,6,14
4,274,67,138
1,34,13,24
1,59,20,43
4,40,12,30
4,40,9,16
2,47,15,36
3,39,11,26
1,47,12,25
4,44,17,33
3,33,8,22
3,81,6,40
4,41,10,22
4,38,17,46
4,33,15,30
4,47,9,21
2,56,15,22
4,29,8,25
4,53,19,12
3,47,17,22
4,31,9,36
3,70,25,21
1,62,18,36
3,65,24,38
4,188,42,71
3,107,23,129
4,103,28,90
4,86,21,44
3,81,26,88
4,43,15,26
4,25,8,22
3,38,9,23
1,34,10,23
4,78,29,48
1,574,38,1000
4,59,21,44
4,32,2,15
4,114,42,82
4,57,16,50
2,87,26,21
2,26,8,14
2,27,9,12
4,27,11,33
4,44,15,19
4,35,10,14
4,37,12,29
4,48,14,13
2,47,13,30
2,41,11,17
4,83,20,52
2,39,15,31
4,26,6,20
4,37,5,20
4,53,6,20
4,53,16,34
4,71,9,61
4,60,9,35
4,75,27,55
4,94,22,73
2,161,52,67
4,37,10,0
4,30,10,19
4,26,8,17
1,122,106,164
4,84,21,45
4,147,22,118
4,83,23,22
2,119,36,85
4,88,32,152
4,25,13,52
4,33,6,14
4,25,12,39
4,36,8,18
2,97,49,34
4,64,9,21
4,53,14,32
4,180,19,80
2,63,11,46
4,51,8,31
4,65,5,63
4,36,9,24
4,27,8,13
4,32,14,29
4,62,31,41
1,67,17,50
4,26,7,13
4,32,7,14
4,88,11,37
4,54,11,25
2,106,23,70
4,35,10,27
4,47,16,27
4,32,13,16
2,23,23,26
3,53,15,36
4,53,13,31
4,25,9,20
2,32,10,21
1,39,10,54
4,62,18,32
1,150,54,80
4,39,13,27
4,51,10,31
4,245,42,107
4,38,12,26
4,64,16,35
4,26,8,15
4,160,68,116
1,25,3,15
4,45,8,25
4,49,28,38
4,177,38,124
